Date,Time,CO.GT.,PT08.S1.CO.,NMHC.GT.,C6H6.GT.,PT08.S2.NMHC.,NOx.GT.,PT08.S3.NOx.,NO2.GT.,PT08.S4.NO2.,PT08.S5.O3.,T,RH,AH
23/03/2004,20.00.00,33,1309,220,143,1126,166,812,128,1722,1205,115,582,7867
23/03/2004,21.00.00,17,1089,87,76,884,89,1006,101,1487,975,126,542,7881
23/03/2004,22.00.00,13,1000,81,53,776,81,1141,96,1375,896,120,549,7664
23/03/2004,23.00.00,13,1041,74,54,782,78,1105,86,1425,911,110,614,8057
24/03/2004,00.00.00,12,1045,55,49,756,70,1137,85,1411,902,111,622,8199
24/03/2004,01.00.00,11,997,74,46,744,76,1151,79,1405,832,108,625,8082
24/03/2004,02.00.00,9,948,35,27,634,43,1320,61,1326,715,113,600,8025
24/03/2004,03.00.00,6,878,29,16,551,NA,1493,NA,1272,683,106,616,7856
24/03/2004,04.00.00,NA,908,29,17,559,44,1477,66,1287,721,102,627,7813
24/03/2004,05.00.00,6,892,20,12,522,34,1572,54,1255,648,109,586,7628
24/03/2004,06.00.00,8,954,32,17,561,43,1496,57,1255,612,108,572,7382
24/03/2004,07.00.00,12,1045,84,48,751,79,1186,75,1403,800,104,592,7455
24/03/2004,08.00.00,31,1383,245,138,1109,174,832,97,1706,1173,110,573,7501
24/03/2004,09.00.00,44,1597,553,237,1395,235,652,110,2080,1519,112,569,7565
24/03/2004,10.00.00,34,1318,450,142,1124,218,762,113,1770,1287,121,549,7734
24/03/2004,11.00.00,17,1138,118,80,898,136,950,88,1505,966,151,443,7535
24/03/2004,12.00.00,15,1098,118,67,842,117,1012,85,1440,828,156,406,7146
24/03/2004,13.00.00,17,1118,144,87,927,119,959,96,1477,825,169,346,6597
24/03/2004,14.00.00,22,1170,159,108,1009,126,879,106,1566,872,166,356,6697
24/03/2004,15.00.00,NA,1112,122,67,842,100,1015,91,1494,680,113,639,8554
24/03/2004,16.00.00,27,1390,230,114,1028,197,829,126,1730,1002,96,811,9720
24/03/2004,17.00.00,28,1353,320,134,1096,195,774,130,1783,1159,117,691,9497
24/03/2004,18.00.00,27,1260,263,120,1050,156,828,111,1722,979,107,685,8794
24/03/2004,19.00.00,45,1501,556,202,1302,247,681,134,2008,1311,107,673,8643
24/03/2004,20.00.00,35,1273,458,144,1130,190,795,136,1744,1071,108,657,8486
24/03/2004,21.00.00,26,1179,214,94,955,169,928,125,1571,899,103,663,8336
24/03/2004,22.00.00,17,1047,97,59,809,118,1064,108,1435,766,101,669,8248
24/03/2004,23.00.00,13,973,79,45,739,81,1186,87,1354,589,104,611,7717
25/03/2004,00.00.00,13,997,81,45,737,80,1168,89,1341,631,103,599,7516
25/03/2004,01.00.00,1,970,52,25,621,42,1400,58,1249,479,110,584,7686
25/03/2004,02.00.00,7,902,38,18,568,38,1450,54,1253,479,91,681,7890
25/03/2004,03.00.00,7,921,35,14,538,NA,1564,NA,1224,417,95,682,8091
25/03/2004,04.00.00,5,858,29,9,490,18,1707,28,1212,378,93,723,8496
25/03/2004,05.00.00,5,878,21,6,457,12,1935,20,1158,344,99,668,8152
25/03/2004,06.00.00,6,893,46,14,540,43,1604,51,1268,413,76,832,8695
25/03/2004,07.00.00,11,1038,55,38,697,84,1260,82,1383,605,81,790,8544
25/03/2004,08.00.00,27,1320,271,116,1035,184,902,112,1721,991,87,746,8429
25/03/2004,09.00.00,35,1353,434,178,1235,202,740,119,1937,1175,86,751,8415
25/03/2004,10.00.00,23,1133,300,88,933,133,969,99,1552,923,97,697,8389
25/03/2004,11.00.00,16,1066,116,68,849,130,1039,98,1468,829,110,644,8447
25/03/2004,12.00.00,13,1027,95,59,809,106,1081,88,1442,733,136,530,8209
25/03/2004,13.00.00,2,1106,211,89,935,132,958,96,1570,819,142,484,7780
25/03/2004,14.00.00,19,1038,168,82,907,106,976,81,1492,723,142,463,7438
25/03/2004,15.00.00,19,1084,154,86,924,125,986,92,1501,786,160,413,7462
25/03/2004,16.00.00,22,1105,267,101,982,138,939,105,1545,850,177,354,7094
25/03/2004,17.00.00,2,1102,143,94,957,120,968,88,1527,820,171,374,7225
25/03/2004,18.00.00,29,1240,374,146,1137,158,836,103,1748,991,149,405,6835
25/03/2004,19.00.00,52,1443,797,246,1418,253,666,141,2060,1454,134,478,7293
25/03/2004,20.00.00,46,1389,698,216,1341,231,692,133,1982,1488,126,525,7642
25/03/2004,21.00.00,25,1183,234,103,989,150,904,119,1539,1205,122,532,7555
25/03/2004,22.00.00,15,1014,104,57,798,99,1083,106,1376,909,106,561,7140
25/03/2004,23.00.00,12,979,67,45,736,75,1154,92,1324,769,99,595,7276
26/03/2004,00.00.00,17,1048,88,55,787,93,1098,97,1373,835,96,611,7323
26/03/2004,01.00.00,14,1024,79,48,753,79,1131,91,1357,793,97,616,7425
26/03/2004,02.00.00,12,974,61,36,690,67,1208,83,1313,733,94,626,7398
26/03/2004,03.00.00,6,862,43,17,561,NA,1449,NA,1219,502,82,685,7455
26/03/2004,04.00.00,7,925,40,22,602,45,1398,59,1263,562,80,694,7459
26/03/2004,05.00.00,8,952,52,30,654,72,1210,73,1312,832,77,724,7655
26/03/2004,06.00.00,9,1005,64,40,713,103,1130,78,1363,924,80,718,7711
26/03/2004,07.00.00,16,1122,88,67,842,132,1015,90,1438,974,85,663,7375
26/03/2004,08.00.00,34,1351,375,167,1201,239,783,110,1828,1307,98,596,7214
26/03/2004,09.00.00,38,1408,592,193,1278,275,682,114,1928,1481,112,570,7544
26/03/2004,10.00.00,31,1304,357,148,1142,232,772,119,1747,1405,148,441,7407
26/03/2004,11.00.00,27,1207,296,134,1098,180,826,121,1664,1195,168,353,6729
26/03/2004,12.00.00,2,1099,181,110,1014,112,948,97,1503,868,192,271,5976
26/03/2004,13.00.00,23,1106,211,125,1068,116,915,99,1535,874,191,262,5741
26/03/2004,14.00.00,19,1009,199,84,916,103,1015,85,1391,738,163,308,5683
26/03/2004,15.00.00,13,962,81,53,776,89,1152,75,1279,550,142,368,5922
26/03/2004,16.00.00,19,1093,143,88,933,112,976,87,1454,777,134,410,6292
26/03/2004,17.00.00,23,1180,247,112,1023,127,886,102,1588,966,142,433,6982
26/03/2004,18.00.00,24,1168,239,116,1037,125,868,105,1580,990,121,456,6403
26/03/2004,19.00.00,27,1168,267,124,1063,120,876,98,1540,944,104,480,6046
26/03/2004,20.00.00,26,1140,261,106,1000,120,916,93,1490,962,100,511,6280
26/03/2004,21.00.00,15,1001,97,60,811,99,1097,91,1308,778,98,508,6172
26/03/2004,22.00.00,12,953,66,46,743,79,1185,85,1252,690,97,504,6063
26/03/2004,23.00.00,11,972,60,41,715,66,1237,74,1258,644,99,502,6103
27/03/2004,00.00.00,15,1021,77,52,776,94,1144,87,1307,753,94,534,6300
27/03/2004,01.00.00,1,940,57,32,664,70,1290,79,1232,646,86,578,6488
27/03/2004,02.00.00,12,1046,65,45,736,75,1142,78,1312,838,81,621,6746
27/03/2004,03.00.00,11,1026,59,38,699,NA,1191,NA,1292,851,79,635,6777
27/03/2004,04.00.00,NA,983,48,38,698,57,1209,63,1296,801,74,648,6683
27/03/2004,05.00.00,8,915,27,19,578,32,1417,48,1212,665,82,589,6444
27/03/2004,06.00.00,9,935,25,24,615,54,1373,59,1250,717,63,666,6410
27/03/2004,07.00.00,11,976,42,33,669,68,1270,65,1266,795,72,629,6396
27/03/2004,08.00.00,15,1124,78,67,842,98,1050,71,1418,936,72,639,6500
27/03/2004,09.00.00,18,1163,128,85,919,128,922,84,1530,1076,111,505,6654
27/03/2004,10.00.00,21,1167,184,97,966,129,942,93,1520,1016,155,361,6313
27/03/2004,11.00.00,21,1121,156,94,955,130,992,99,1451,834,178,292,5920
27/03/2004,12.00.00,19,1071,176,90,940,111,994,93,1449,756,176,301,6013
27/03/2004,13.00.00,21,1065,232,100,979,106,950,96,1467,766,191,268,5861
27/03/2004,14.00.00,25,1157,305,126,1072,137,888,114,1596,905,177,286,5735
27/03/2004,15.00.00,19,1046,150,76,883,113,1051,101,1357,765,178,284,5737
27/03/2004,16.00.00,22,1147,188,118,1042,122,934,108,1538,830,187,260,5555
27/03/2004,17.00.00,23,1119,221,112,1022,137,916,117,1508,853,171,313,6038
27/03/2004,18.00.00,27,1210,219,124,1062,165,886,125,1586,981,158,361,6440
27/03/2004,19.00.00,3,1306,306,129,1079,196,827,133,1621,1286,147,401,6657
27/03/2004,20.00.00,28,1258,270,122,1057,174,841,119,1633,1244,136,449,6991
27/03/2004,21.00.00,22,1148,231,88,930,140,948,107,1475,1056,125,481,6946
27/03/2004,22.00.00,16,1108,125,68,848,102,1023,96,1421,1003,118,508,7042
27/03/2004,23.00.00,21,1231,122,86,924,130,906,105,1483,1245,109,561,7326
28/03/2004,00.00.00,23,1293,161,89,937,121,930,102,1464,1200,109,559,7277
28/03/2004,01.00.00,23,1274,101,83,912,111,939,97,1451,1188,103,581,7278
28/03/2004,02.00.00,17,1135,95,63,827,87,1013,79,1395,1070,93,622,7294
28/03/2004,03.00.00,22,1151,129,83,911,NA,935,NA,1501,1075,82,667,7276
28/03/2004,04.00.00,13,1010,96,51,769,77,1110,69,1396,895,83,649,7124
28/03/2004,05.00.00,8,870,54,26,626,39,1325,52,1284,755,96,585,7000
28/03/2004,06.00.00,11,983,63,36,688,77,1251,62,1342,806,77,664,6990
28/03/2004,07.00.00,14,995,72,36,691,91,1219,69,1321,836,74,680,7043
28/03/2004,08.00.00,13,1024,91,47,747,105,1136,75,1382,897,97,586,7035
28/03/2004,09.00.00,19,1163,127,75,880,133,959,83,1486,1073,125,501,7242
28/03/2004,10.00.00,23,1218,193,90,938,128,918,94,1501,1088,168,369,7018
28/03/2004,11.00.00,23,1210,188,95,958,126,933,96,1514,1036,192,313,6887
28/03/2004,12.00.00,18,1114,151,77,887,92,1020,86,1438,768,213,264,6607
28/03/2004,13.00.00,14,995,103,57,796,66,1159,72,1287,587,212,231,5768
28/03/2004,14.00.00,1,927,55,38,700,50,1285,53,1189,452,186,250,5319
28/03/2004,15.00.00,14,1002,104,48,754,70,1189,65,1260,470,180,273,5594
28/03/2004,16.00.00,13,987,116,43,727,73,1213,70,1244,502,182,283,5848
28/03/2004,17.00.00,13,993,93,41,714,77,1217,75,1238,516,170,314,6048
28/03/2004,18.00.00,14,1012,93,47,746,86,1174,86,1301,555,156,350,6170
28/03/2004,19.00.00,19,1114,155,62,823,93,1068,94,1357,671,141,402,6438
28/03/2004,20.00.00,18,1093,115,55,789,105,1102,103,1329,788,134,432,6623
28/03/2004,21.00.00,11,968,75,33,669,67,1261,81,1246,538,123,468,6686
28/03/2004,22.00.00,11,960,65,32,666,63,1266,80,1224,544,119,465,6449
28/03/2004,23.00.00,11,942,57,29,648,63,1300,77,1204,500,115,466,6319
29/03/2004,00.00.00,9,888,40,22,598,46,1396,58,1156,417,106,480,6135
29/03/2004,01.00.00,6,818,27,13,524,21,1588,31,1071,341,107,458,5895
29/03/2004,02.00.00,5,840,23,11,509,22,1643,38,1076,352,104,466,5901
29/03/2004,03.00.00,7,894,28,13,524,NA,1557,NA,1095,397,101,478,5913
29/03/2004,04.00.00,6,864,21,12,516,39,1496,59,1153,502,113,469,6280
29/03/2004,05.00.00,7,898,33,17,559,55,1441,70,1180,648,101,512,6341
29/03/2004,06.00.00,9,946,40,29,643,76,1309,75,1232,760,99,507,6167
29/03/2004,07.00.00,29,1309,279,143,1125,181,844,103,1687,1183,81,568,6150
29/03/2004,08.00.00,41,1326,743,197,1289,259,714,134,1806,1431,109,441,5748
29/03/2004,09.00.00,15,966,147,55,786,118,1111,98,1258,705,118,376,5184
29/03/2004,10.00.00,15,975,97,56,793,119,1133,97,1254,637,139,332,5222
29/03/2004,11.00.00,15,988,118,58,803,123,1105,98,1293,658,156,301,5285
29/03/2004,12.00.00,14,971,91,55,786,92,1129,78,1272,546,165,290,5406
29/03/2004,13.00.00,16,1010,146,65,833,91,1070,83,1332,561,175,279,5517
29/03/2004,14.00.00,15,984,139,55,790,103,1131,92,1268,532,179,268,5446
29/03/2004,15.00.00,14,962,155,52,776,102,1131,81,1247,535,182,261,5387
29/03/2004,16.00.00,15,1012,128,58,801,94,1098,90,1289,525,180,271,5522
29/03/2004,17.00.00,19,1058,166,79,896,98,996,95,1358,603,170,289,5558
29/03/2004,18.00.00,25,1173,299,102,985,126,905,114,1477,802,161,313,5680
29/03/2004,19.00.00,21,1127,163,82,907,108,957,106,1404,796,145,354,5839
29/03/2004,20.00.00,16,1020,154,57,797,95,1066,99,1302,689,132,379,5733
29/03/2004,21.00.00,12,949,80,38,700,78,1221,90,1178,553,131,344,5170
29/03/2004,22.00.00,11,930,58,40,710,61,1278,82,1137,509,135,285,4405
29/03/2004,23.00.00,1,900,55,28,643,55,1339,74,1089,455,124,319,4583
30/03/2004,00.00.00,1,899,33,26,630,57,1418,76,1050,425,131,268,4023
30/03/2004,01.00.00,7,866,33,18,569,41,1468,66,1055,436,116,336,4595
30/03/2004,02.00.00,7,900,32,17,563,46,1402,73,1130,618,105,429,5442
30/03/2004,03.00.00,8,949,25,14,540,NA,1457,NA,1104,747,117,387,5298
30/03/2004,04.00.00,NA,897,29,13,529,41,1462,69,1101,693,122,372,5277
30/03/2004,05.00.00,7,956,26,23,605,52,1341,71,1117,691,129,339,5037
30/03/2004,06.00.00,11,1054,86,53,779,111,1080,98,1266,1013,113,403,5376
30/03/2004,07.00.00,26,1343,294,134,1096,191,839,115,1587,1311,119,384,5341
30/03/2004,08.00.00,4,1584,664,238,1399,244,642,130,1947,1675,133,356,5416
30/03/2004,09.00.00,42,1556,695,215,1337,283,674,150,1852,1689,163,288,5305
30/03/2004,10.00.00,47,1565,735,210,1324,320,695,159,1872,1688,179,282,5741
30/03/2004,11.00.00,39,1429,649,184,1251,249,734,146,1754,1548,183,266,5529
30/03/2004,12.00.00,37,1419,586,189,1267,219,742,138,1763,1490,208,225,5463
30/03/2004,13.00.00,34,1373,546,171,1213,200,791,128,1711,1354,224,200,5352
30/03/2004,14.00.00,22,1185,245,104,992,138,942,97,1448,1014,209,217,5295
30/03/2004,15.00.00,19,1122,178,80,897,118,991,91,1372,831,191,265,5790
30/03/2004,16.00.00,16,1085,130,62,820,99,1060,81,1325,699,181,306,6295
30/03/2004,17.00.00,21,1249,151,97,968,112,874,99,1527,926,173,347,6788
30/03/2004,18.00.00,22,1236,272,96,962,117,853,101,1532,928,158,404,7228
30/03/2004,19.00.00,27,1334,301,119,1047,129,815,106,1638,1038,159,420,7541
30/03/2004,20.00.00,24,1264,237,87,928,132,884,102,1534,1035,159,435,7790
30/03/2004,21.00.00,13,1073,95,47,746,73,1072,84,1360,789,150,461,7833
30/03/2004,22.00.00,12,1053,68,38,701,68,1147,81,1323,692,151,446,7574
30/03/2004,23.00.00,15,1098,101,47,747,80,1094,91,1360,764,149,435,7302
31/03/2004,00.00.00,13,1029,81,38,702,68,1180,82,1287,639,148,410,6850
31/03/2004,01.00.00,1,973,50,27,631,44,1287,64,1240,541,148,408,6814
31/03/2004,02.00.00,9,972,66,28,639,47,1222,70,1256,678,148,408,6834
31/03/2004,03.00.00,5,832,22,10,496,NA,1613,NA,1066,381,142,361,5823
31/03/2004,04.00.00,5,851,18,8,477,15,1699,26,1064,343,145,361,5928
31/03/2004,05.00.00,6,909,31,15,545,44,1473,58,1131,436,146,360,5947
31/03/2004,06.00.00,1,1038,57,35,684,85,1220,93,1279,688,144,385,6291
31/03/2004,07.00.00,31,1636,342,156,1168,207,721,110,1926,1438,138,582,9129
31/03/2004,08.00.00,41,1580,644,199,1295,230,639,115,1957,1489,132,611,9256
31/03/2004,09.00.00,22,1262,216,86,924,181,872,125,1576,1093,104,744,9384
31/03/2004,10.00.00,17,1197,117,65,837,144,957,118,1498,965,115,710,9582
31/03/2004,11.00.00,19,1277,156,77,886,140,902,109,1579,1004,122,700,9924
31/03/2004,12.00.00,29,1430,332,113,1025,204,779,123,1772,1166,123,733,10442
31/03/2004,13.00.00,22,1242,232,91,944,149,846,114,1638,991,113,781,10411
31/03/2004,14.00.00,26,1349,295,112,1023,171,804,114,1748,1054,136,692,10746
31/03/2004,15.00.00,31,1390,386,135,1100,195,755,119,1799,1192,149,593,9974
31/03/2004,16.00.00,23,1224,278,101,980,152,850,111,1637,1055,157,509,8997
31/03/2004,17.00.00,24,1253,263,113,1026,128,810,103,1681,1048,152,529,9087
31/03/2004,18.00.00,28,1312,322,118,1041,121,821,103,1712,1073,155,508,8881
31/03/2004,19.00.00,27,1254,226,115,1033,142,819,107,1669,1068,143,529,8581
31/03/2004,20.00.00,23,1198,221,93,953,131,882,105,1588,1019,132,560,8446
31/03/2004,21.00.00,15,1060,109,55,787,81,1044,91,1418,833,126,570,8315
31/03/2004,22.00.00,14,1050,105,51,769,60,1078,79,1409,759,123,578,8224
31/03/2004,23.00.00,12,1029,84,48,754,57,1098,79,1395,749,120,584,8164
01/04/2004,00.00.00,16,1143,106,63,825,96,986,86,1477,978,120,616,8593
01/04/2004,01.00.00,12,1044,100,51,770,85,1031,70,1425,944,115,639,8652
01/04/2004,02.00.00,11,1034,71,41,716,50,1085,55,1405,891,107,672,8630
01/04/2004,03.00.00,9,956,72,40,713,NA,1099,NA,1422,849,90,731,8394
01/04/2004,04.00.00,7,909,44,24,615,57,1237,49,1322,790,102,666,8299
01/04/2004,05.00.00,9,996,45,29,648,64,1176,50,1340,852,110,637,8325
01/04/2004,06.00.00,17,1154,134,74,876,153,1002,67,1561,987,96,688,8243
01/04/2004,07.00.00,42,1510,505,198,1291,342,675,94,1949,1435,95,696,8273
01/04/2004,08.00.00,62,1722,1042,319,1595,378,539,119,2439,1798,119,609,8455
01/04/2004,09.00.00,46,1512,737,210,1323,304,631,139,2001,1677,162,486,8892
01/04/2004,10.00.00,28,1258,375,117,1040,192,800,113,1701,1282,192,396,8693
01/04/2004,11.00.00,16,1094,124,68,850,130,970,88,1489,871,197,384,8743
01/04/2004,12.00.00,17,1129,137,74,875,106,974,73,1524,759,206,367,8797
01/04/2004,13.00.00,17,1125,179,86,924,102,937,73,1542,790,218,339,8771
01/04/2004,14.00.00,17,NA,222,-2000,NA,99,NA,72,NA,NA,NA,NA,NA
01/04/2004,15.00.00,19,NA,197,-2000,NA,108,NA,81,NA,NA,NA,NA,NA
01/04/2004,16.00.00,23,NA,319,-2000,NA,131,NA,93,NA,NA,NA,NA,NA
01/04/2004,17.00.00,33,1308,388,164,1193,163,793,106,1193,1187,236,275,7913
01/04/2004,18.00.00,42,1529,589,212,1331,211,700,132,2028,1399,228,321,8814
01/04/2004,19.00.00,55,1592,840,250,1429,267,624,164,2089,1644,208,367,8878
01/04/2004,20.00.00,49,1536,655,202,1302,269,666,161,1922,1599,183,409,8493
01/04/2004,21.00.00,25,1192,254,108,1007,154,827,124,1604,1223,168,440,8341
01/04/2004,22.00.00,2,1186,188,99,976,127,844,113,1570,1200,158,480,8569
01/04/2004,23.00.00,2,1203,120,85,920,122,898,103,1529,1118,149,520,8757
02/04/2004,00.00.00,2,1139,157,80,899,126,921,104,1514,1067,141,544,8701
02/04/2004,01.00.00,13,1072,88,56,795,84,986,93,1442,1048,133,588,8922
02/04/2004,02.00.00,1,954,68,32,667,58,1180,60,1350,718,133,609,9229
02/04/2004,03.00.00,9,951,57,33,673,NA,1137,NA,1381,797,118,643,8869
02/04/2004,04.00.00,NA,926,36,28,638,37,1195,52,1342,749,112,659,8775
02/04/2004,05.00.00,7,968,51,26,628,56,1197,66,1372,737,113,729,9738
02/04/2004,06.00.00,11,1067,93,43,727,91,1055,82,1448,903,114,718,9671
02/04/2004,07.00.00,26,1386,284,130,1083,159,798,109,1833,1159,119,737,10254
02/04/2004,08.00.00,39,1474,486,203,1306,190,634,114,2060,1365,126,702,10221
02/04/2004,09.00.00,5,1569,798,207,1316,249,634,139,2054,1510,136,653,10136
02/04/2004,10.00.00,33,1375,524,159,1177,196,706,127,1898,1386,169,523,10013
02/04/2004,11.00.00,29,1328,468,142,1123,180,738,127,1821,1368,194,441,9855
02/04/2004,12.00.00,31,1341,454,159,1176,167,748,135,1825,1347,229,338,9322
02/04/2004,13.00.00,3,1297,461,161,1183,159,765,130,1773,1242,236,313,9001
02/04/2004,14.00.00,27,1303,391,147,1139,152,790,126,1761,1138,247,305,9371
02/04/2004,15.00.00,27,1281,337,140,1116,149,809,121,1703,1080,261,273,9101
02/04/2004,16.00.00,26,1248,297,136,1103,143,872,122,1632,1002,276,228,8288
02/04/2004,17.00.00,37,1382,588,197,1288,185,778,138,1799,1212,269,223,7792
02/04/2004,18.00.00,45,1491,721,233,1385,223,685,165,1915,1486,243,301,9012
02/04/2004,19.00.00,47,1620,710,241,1407,215,641,154,2052,1567,212,401,9978
02/04/2004,20.00.00,55,1693,787,254,1439,271,618,168,2083,1723,194,425,9483
02/04/2004,21.00.00,3,1374,415,141,1121,180,771,146,1685,1399,185,430,9074
02/04/2004,22.00.00,19,1287,245,101,982,115,841,124,1582,1291,178,470,9467
02/04/2004,23.00.00,23,1408,294,121,1052,149,761,124,1684,1443,168,532,10100
03/04/2004,00.00.00,16,1254,139,90,941,98,828,106,1566,1270,171,518,9990
03/04/2004,01.00.00,13,1141,98,63,827,73,936,88,1488,1110,162,542,9933
03/04/2004,02.00.00,12,1141,88,53,777,69,986,83,1455,1060,151,582,9886
03/04/2004,03.00.00,9,1042,66,38,697,NA,1056,NA,1410,965,151,576,9796
03/04/2004,04.00.00,8,986,57,30,651,60,1145,74,1380,891,145,580,9488
03/04/2004,05.00.00,8,1005,57,33,673,56,1103,64,1387,905,137,616,9631
03/04/2004,06.00.00,9,1041,60,35,683,73,1112,69,1398,899,139,596,9408
03/04/2004,07.00.00,2,1272,200,95,959,159,846,91,1660,1136,133,617,9399
03/04/2004,08.00.00,3,1436,451,152,1154,203,704,96,1872,1391,151,558,9486
03/04/2004,09.00.00,31,1472,422,143,1126,211,720,106,1816,1460,170,505,9684
03/04/2004,10.00.00,NA,1418,NA,112,1023,NA,785,NA,1720,1410,197,433,9837
03/04/2004,11.00.00,NA,1410,NA,114,1030,NA,781,NA,1743,1372,207,417,10092
03/04/2004,12.00.00,NA,1438,NA,134,1096,NA,781,NA,1779,1266,233,358,10098
03/04/2004,13.00.00,NA,1278,NA,106,1000,NA,866,NA,1621,1014,238,305,8897
03/04/2004,14.00.00,NA,1257,NA,108,1006,NA,915,NA,1573,870,248,270,8325
03/04/2004,15.00.00,NA,1331,NA,119,1046,NA,882,NA,1635,905,250,275,8575
03/04/2004,16.00.00,NA,1361,NA,135,1102,NA,834,NA,1704,991,258,265,8675
03/04/2004,17.00.00,NA,1398,NA,152,1156,NA,812,NA,1722,1076,251,271,8496
03/04/2004,18.00.00,NA,1483,NA,171,1213,NA,764,NA,1798,1249,237,286,8273
03/04/2004,19.00.00,NA,1697,NA,267,1471,NA,625,NA,2153,1548,221,368,9681
03/04/2004,20.00.00,NA,1459,NA,142,1124,NA,736,NA,1823,1300,199,475,10912
03/04/2004,21.00.00,NA,1268,NA,85,918,NA,873,NA,1602,1029,187,504,10772
03/04/2004,22.00.00,NA,1469,NA,143,1128,NA,762,NA,1870,1207,181,513,10587
03/04/2004,23.00.00,NA,1316,NA,93,952,NA,847,NA,1644,1047,175,538,10648
04/04/2004,00.00.00,NA,1224,NA,78,892,NA,884,NA,1580,923,167,565,10634
04/04/2004,01.00.00,NA,1215,NA,67,843,NA,929,NA,1551,862,159,592,10635
04/04/2004,02.00.00,NA,1115,NA,54,782,NA,980,NA,1500,752,152,624,10726
04/04/2004,03.00.00,NA,1124,NA,56,793,NA,965,NA,1521,791,147,650,10766
04/04/2004,04.00.00,NA,1028,NA,35,682,NA,1090,NA,1448,697,143,653,10594
04/04/2004,05.00.00,NA,1010,NA,30,650,NA,1171,NA,1434,664,137,665,10393
04/04/2004,06.00.00,NA,1074,NA,44,731,NA,1020,NA,1488,891,129,691,10264
04/04/2004,07.00.00,NA,1034,NA,35,684,NA,1110,NA,1423,813,137,648,10135
04/04/2004,08.00.00,NA,1130,NA,42,720,NA,1063,NA,1461,828,153,590,10181
04/04/2004,09.00.00,NA,1275,NA,80,900,NA,868,NA,1634,1057,181,498,10272
04/04/2004,10.00.00,NA,1324,NA,90,939,NA,846,NA,1658,1011,215,407,10301
04/04/2004,11.00.00,NA,1268,NA,81,902,NA,906,NA,1589,932,233,371,10457
04/04/2004,12.00.00,NA,1272,NA,86,924,NA,895,NA,1603,881,251,338,10594
04/04/2004,13.00.00,NA,1160,NA,71,860,NA,969,NA,1531,646,256,321,10393
04/04/2004,14.00.00,NA,1136,NA,56,792,NA,1057,NA,1476,536,258,311,10143
04/04/2004,15.00.00,NA,1296,NA,100,977,NA,863,NA,1642,746,261,308,10253
04/04/2004,16.00.00,NA,1345,NA,105,996,NA,841,NA,1678,833,244,360,10850
04/04/2004,17.00.00,NA,1296,NA,101,983,NA,845,NA,1626,802,230,362,10053
04/04/2004,18.00.00,NA,1258,NA,100,977,NA,838,NA,1636,838,221,393,10336
04/04/2004,19.00.00,NA,1420,NA,130,1085,NA,755,NA,1756,1051,198,446,10208
04/04/2004,20.00.00,NA,1366,NA,105,997,NA,830,NA,1673,1041,185,489,10323
04/04/2004,21.00.00,NA,1113,NA,52,772,NA,989,NA,1493,646,166,561,10481
04/04/2004,22.00.00,NA,1196,NA,69,853,NA,909,NA,1556,769,158,588,10464
04/04/2004,23.00.00,NA,1188,NA,64,829,NA,930,NA,1540,785,153,608,10501
05/04/2004,00.00.00,NA,1102,NA,47,750,NA,1007,NA,1470,613,147,644,10717
05/04/2004,01.00.00,NA,969,NA,24,611,NA,1239,NA,1330,430,148,633,10584
05/04/2004,02.00.00,NA,983,NA,22,600,NA,1233,NA,1375,485,150,615,10418
