"","Date","summary","Precip_Type","Temperature","Apparent_Temperature","Humidity","Wind_Speed_km_h","Wind_Bearing_degrees","Visibility_km","Cloud_Cover","Pressure_millibars","Daily_Summary","Days"
"167",2016-04-15 20:00:00,"Partly Cloudy","rain",13.3555555555556,13.3555555555556,0.64,14.0231,160,16.1,0,1012.55,"Partly cloudy until night.",105
"168",2016-04-15 21:00:00,"Partly Cloudy","rain",11.8055555555556,11.8055555555556,0.68,13.2664,162,15.1823,0,1012.79,"Partly cloudy until night.",105
"169",2016-04-15 22:00:00,"Partly Cloudy","rain",11.5833333333333,11.5833333333333,0.67,16.7762,152,16.1,0,1012.86,"Partly cloudy until night and breezy starting in the morning continuing until afternoon.",105
"170",2016-04-15 23:00:00,"Partly Cloudy","rain",10.5166666666667,10.5166666666667,0.71,10.787,162,16.1,0,1012.85,"Partly cloudy until night and breezy starting in the morning continuing until afternoon.",105
"171",2016-04-16 00:00:00,"Partly Cloudy","rain",9.52777777777778,7.7,0.78,12.3809,167,15.1823,0,1012.72,"Partly cloudy until night and breezy starting in the morning continuing until afternoon.",106
"172",2016-04-16 01:00:00,"Partly Cloudy","rain",7.82777777777778,5.88333333333334,0.79,10.948,190,16.1,0,1013.04,"Partly cloudy until night and breezy starting in the morning continuing until afternoon.",106
"173",2016-04-16 02:00:00,"Partly Cloudy","rain",7.78333333333333,5.8,0.83,11.0768,161,16.1,0,1013.03,"Partly cloudy until night and breezy starting in the morning continuing until afternoon.",106
"174",2016-04-16 03:00:00,"Partly Cloudy","rain",7.47222222222222,5.63333333333333,0.87,9.982,164,15.1823,0,1012.93,"Partly cloudy until night and breezy starting in the morning continuing until afternoon.",106
"175",2016-04-16 04:00:00,"Partly Cloudy","rain",7.15555555555556,5.09444444444444,0.86,10.8031,170,16.1,0,1012.57,"Partly cloudy until night and breezy starting in the morning continuing until afternoon.",106
"176",2016-04-16 05:00:00,"Partly Cloudy","rain",9.92222222222222,8.60555555555556,0.77,9.66,172,16.1,0,1013.05,"Partly cloudy until night and breezy starting in the morning continuing until afternoon.",106
"177",2016-04-16 06:00:00,"Partly Cloudy","rain",13.6777777777778,13.6777777777778,0.68,13.1698,191,15.1823,0,1013.31,"Partly cloudy until night and breezy starting in the morning continuing until afternoon.",106
"178",2016-04-16 07:00:00,"Partly Cloudy","rain",17.7833333333333,17.7833333333333,0.55,15.7458,201,16.1,0,1013.43,"Partly cloudy until night and breezy starting in the morning continuing until afternoon.",106
"179",2016-04-16 08:00:00,"Partly Cloudy","rain",21.0166666666667,21.0166666666667,0.41,21.9282,192,16.1,0,1013.21,"Partly cloudy until night and breezy starting in the morning continuing until afternoon.",106
"180",2016-04-16 09:00:00,"Breezy and Partly Cloudy","rain",22.4944444444444,22.4944444444444,0.3,31.9102,221,15.5526,0,1012.87,"Partly cloudy until night and breezy starting in the morning continuing until afternoon.",106
"181",2016-04-16 10:00:00,"Breezy and Partly Cloudy","rain",23.7944444444444,23.7944444444444,0.27,33.0855,220,16.1,0,1012.13,"Partly cloudy until night and breezy starting in the morning continuing until afternoon.",106
"182",2016-04-16 11:00:00,"Breezy and Partly Cloudy","rain",23.8888888888889,23.8888888888889,0.24,32.844,201,16.1,0,1011.54,"Partly cloudy until night and breezy starting in the morning continuing until afternoon.",106
"183",2016-04-16 12:00:00,"Partly Cloudy","rain",24.9833333333333,24.9833333333333,0.25,31.395,199,16.1,0,1011.08,"Partly cloudy until night and breezy starting in the morning continuing until afternoon.",106
"184",2016-04-16 13:00:00,"Partly Cloudy","rain",25,25,0.26,31.395,201,16.1,0,1010.22,"Partly cloudy until night and breezy starting in the morning continuing until afternoon.",106
"185",2016-04-16 14:00:00,"Partly Cloudy","rain",26.0611111111111,26.0611111111111,0.24,28.2394,211,16.1,0,1009.25,"Partly cloudy until night and breezy starting in the morning continuing until afternoon.",106
"186",2016-04-16 15:00:00,"Breezy and Partly Cloudy","rain",25.9222222222222,25.9222222222222,0.24,32.8118,233,15.5526,0,1009.27,"Partly cloudy until night and breezy starting in the morning continuing until afternoon.",106
"187",2016-04-16 16:00:00,"Partly Cloudy","rain",24.9722222222222,24.9722222222222,0.28,23.6992,230,16.1,0,1008.86,"Partly cloudy until night and breezy starting in the morning continuing until afternoon.",106
"188",2016-04-16 17:00:00,"Partly Cloudy","rain",22.8222222222222,22.8222222222222,0.34,17.1465,222,16.1,0,1008.88,"Partly cloudy until night and breezy starting in the morning continuing until afternoon.",106
"189",2016-04-16 18:00:00,"Partly Cloudy","rain",19.3722222222222,19.3722222222222,0.44,13.2825,226,15.5526,0,1009.72,"Partly cloudy until night and breezy starting in the morning continuing until afternoon.",106
"190",2016-04-16 19:00:00,"Partly Cloudy","rain",17.8944444444444,17.8944444444444,0.49,9.2575,194,16.1,0,1010.5,"Partly cloudy until night and breezy starting in the morning continuing until afternoon.",106
"191",2016-04-16 20:00:00,"Partly Cloudy","rain",15.6944444444444,15.6944444444444,0.57,10.6421,192,16.1,0,1011.09,"Partly cloudy until night and breezy starting in the morning continuing until afternoon.",106
"192",2016-04-16 21:00:00,"Clear","rain",15.3944444444444,15.3944444444444,0.58,6.7137,214,15.5526,0,1011.64,"Partly cloudy until night and breezy starting in the morning continuing until afternoon.",106
"193",2016-04-16 22:00:00,"Partly Cloudy","rain",14.1388888888889,14.1388888888889,0.61,11.2056,231,16.1,0,1011.95,"Mostly cloudy throughout the day.",106
"194",2016-04-16 23:00:00,"Mostly Cloudy","rain",14.1222222222222,14.1222222222222,0.58,13.8943,221,16.1,0,1012.34,"Mostly cloudy throughout the day.",106
"195",2016-04-17 00:00:00,"Partly Cloudy","rain",13.1888888888889,13.1888888888889,0.62,9.9659,188,15.5526,0,1012.57,"Mostly cloudy throughout the day.",107
"196",2016-04-17 01:00:00,"Partly Cloudy","rain",11.7111111111111,11.7111111111111,0.65,13.8138,161,16.1,0,1012.34,"Mostly cloudy throughout the day.",107
"197",2016-04-17 02:00:00,"Partly Cloudy","rain",11.6,11.6,0.66,10.8997,161,16.1,0,1012.42,"Mostly cloudy throughout the day.",107
"198",2016-04-17 03:00:00,"Partly Cloudy","rain",10.6388888888889,10.6388888888889,0.71,13.8299,151,15.1823,0,1012.24,"Mostly cloudy throughout the day.",107
"199",2016-04-17 04:00:00,"Mostly Cloudy","rain",10.05,10.05,0.76,10.9158,161,16.1,0,1012.05,"Mostly cloudy throughout the day.",107
"200",2016-04-17 05:00:00,"Mostly Cloudy","rain",12.7555555555556,12.7555555555556,0.69,9.5312,152,16.1,0,1011.94,"Mostly cloudy throughout the day.",107
"201",2016-04-17 06:00:00,"Overcast","rain",15.0111111111111,15.0111111111111,0.59,10.9319,154,15.5526,0,1011.97,"Mostly cloudy throughout the day.",107
"202",2016-04-17 07:00:00,"Overcast","rain",17.1611111111111,17.1611111111111,0.52,16.8728,152,16.1,0,1011.73,"Mostly cloudy throughout the day.",107
"203",2016-04-17 08:00:00,"Overcast","rain",18.95,18.95,0.47,14.1519,154,16.1,0,1011.36,"Mostly cloudy throughout the day.",107
"204",2016-04-17 09:00:00,"Overcast","rain",21.1333333333333,21.1333333333333,0.42,19.6903,203,15.5526,0,1011.68,"Mostly cloudy throughout the day.",107
"205",2016-04-17 10:00:00,"Overcast","rain",22.7333333333333,22.7333333333333,0.43,14.5866,212,16.1,0,1011.75,"Mostly cloudy throughout the day.",107
"206",2016-04-17 11:00:00,"Overcast","rain",25.9222222222222,25.9222222222222,0.3,21.8799,230,16.1,0,1011.39,"Mostly cloudy throughout the day.",107
"207",2016-04-17 12:00:00,"Overcast","rain",26.7888888888889,26.1777777777778,0.27,29.0122,245,15.5526,0,1011.25,"Mostly cloudy throughout the day.",107
"208",2016-04-17 13:00:00,"Overcast","rain",25.8111111111111,25.8111111111111,0.3,22.9586,245,15.5204,0,1011.21,"Mostly cloudy throughout the day.",107
"209",2016-04-17 14:00:00,"Overcast","rain",24.95,24.95,0.33,14.2485,222,16.1,0,1011.16,"Mostly cloudy throughout the day.",107
"210",2016-04-17 15:00:00,"Overcast","rain",24,24,0.4,5.5545,251,15.5526,0,1011.21,"Mostly cloudy throughout the day.",107
"211",2016-04-17 16:00:00,"Overcast","rain",22.2222222222222,22.2222222222222,0.49,4.4919,163,16.1,0,1010.88,"Mostly cloudy throughout the day.",107
"212",2016-04-17 17:00:00,"Overcast","rain",20.1166666666667,20.1166666666667,0.6,1.9964,273,16.1,0,1011,"Mostly cloudy throughout the day.",107
"213",2016-04-17 18:00:00,"Overcast","rain",19.1166666666667,19.1166666666667,0.63,2.7531,241,15.5526,0,1011.68,"Mostly cloudy throughout the day.",107
"214",2016-04-17 19:00:00,"Mostly Cloudy","rain",17.7833333333333,17.7833333333333,0.69,4.9749,171,3.6547,0,1012.39,"Mostly cloudy throughout the day.",107
"215",2016-04-17 20:00:00,"Overcast","rain",17.3388888888889,17.3388888888889,0.7,5.474,230,6.5688,0,1012.5,"Mostly cloudy throughout the day.",107
"216",2016-04-17 21:00:00,"Mostly Cloudy","rain",17.2833333333333,17.2833333333333,0.66,3.9606,139,7.4382,0,1012.64,"Mostly cloudy throughout the day.",107
"217",2016-04-17 22:00:00,"Mostly Cloudy","rain",15.9333333333333,15.9333333333333,0.68,13.3952,176,16.1,0,1012.83,"Foggy in the morning.",107
"218",2016-04-17 23:00:00,"Mostly Cloudy","rain",16.1722222222222,16.1722222222222,0.64,5.8121,186,16.1,0,1012.87,"Foggy in the morning.",107
"219",2016-04-18 00:00:00,"Mostly Cloudy","rain",14.5166666666667,14.5166666666667,0.74,12.0106,155,15.1823,0,1013.01,"Foggy in the morning.",108
"220",2016-04-18 01:00:00,"Mostly Cloudy","rain",14.2722222222222,14.2722222222222,0.72,10.8353,142,16.1,0,1012.71,"Foggy in the morning.",108
"221",2016-04-18 02:00:00,"Mostly Cloudy","rain",11.5833333333333,11.5833333333333,0.8,3.3971,203,16.1,0,1013.28,"Foggy in the morning.",108
"222",2016-04-18 03:00:00,"Mostly Cloudy","rain",11.6333333333333,11.6333333333333,0.83,1.3846,137,15.1823,0,1013.46,"Foggy in the morning.",108
"223",2016-04-18 04:00:00,"Mostly Cloudy","rain",10.9777777777778,10.9777777777778,0.86,0.3703,290,16.1,0,1013.41,"Foggy in the morning.",108
"224",2016-04-18 05:00:00,"Foggy","rain",12.05,12.05,0.86,1.8515,346,1.3363,0,1013.92,"Foggy in the morning.",108
"225",2016-04-18 06:00:00,"Foggy","rain",15.8722222222222,15.8722222222222,0.79,2.2057,178,2.898,0,1014.08,"Foggy in the morning.",108
"226",2016-04-18 07:00:00,"Partly Cloudy","rain",20.7,20.7,0.58,0.7245,308,4.1055,0,1014.01,"Foggy in the morning.",108
"227",2016-04-18 08:00:00,"Mostly Cloudy","rain",21.8777777777778,21.8777777777778,0.41,10.9158,328,16.1,0,1014.65,"Foggy in the morning.",108
"228",2016-04-18 09:00:00,"Mostly Cloudy","rain",22.5944444444444,22.5944444444444,0.44,8.5974,284,15.3111,0,1014.99,"Foggy in the morning.",108
"229",2016-04-18 10:00:00,"Mostly Cloudy","rain",23.15,23.15,0.41,13.7977,261,16.1,0,1014.91,"Foggy in the morning.",108
"230",2016-04-18 11:00:00,"Mostly Cloudy","rain",24.7444444444445,24.7444444444445,0.42,10.626,215,16.1,0,1014.53,"Foggy in the morning.",108
"231",2016-04-18 12:00:00,"Overcast","rain",23.8333333333333,23.8333333333333,0.37,23.1035,253,10.5777,0,1014.52,"Foggy in the morning.",108
"232",2016-04-18 13:00:00,"Overcast","rain",22.7277777777778,22.7277777777778,0.4,24.8745,271,16.1,0,1014.55,"Foggy in the morning.",108
"233",2016-04-18 14:00:00,"Overcast","rain",22.6777777777778,22.6777777777778,0.48,12.8156,300,10.2557,0,1014.33,"Foggy in the morning.",108
"234",2016-04-18 15:00:00,"Overcast","rain",22.1222222222222,22.1222222222222,0.51,11.1412,340,10.5777,0,1014.42,"Foggy in the morning.",108
"235",2016-04-18 16:00:00,"Overcast","rain",20.9,20.9,0.53,12.5258,349,10.2557,0,1014.91,"Foggy in the morning.",108
"236",2016-04-18 17:00:00,"Overcast","rain",18.7666666666667,18.7666666666667,0.65,8.1305,348,10.2557,0,1015.03,"Foggy in the morning.",108
"237",2016-04-18 18:00:00,"Overcast","rain",17.8944444444444,17.8944444444444,0.63,8.9194,2,10.5777,0,1015.03,"Foggy in the morning.",108
"238",2016-04-18 19:00:00,"Overcast","rain",17.5222222222222,17.5222222222222,0.65,10.5777,46,16.1,0,1015.18,"Foggy in the morning.",108
"239",2016-04-18 20:00:00,"Overcast","rain",16.9888888888889,16.9888888888889,0.65,6.6976,13,16.1,0,1015.19,"Foggy in the morning.",108
"240",2016-04-18 21:00:00,"Overcast","rain",16.9833333333333,16.9833333333333,0.63,16.3898,341,15.1823,0,1016.09,"Foggy in the morning.",108
"241",2016-04-18 22:00:00,"Overcast","rain",15.3444444444444,15.3444444444444,0.78,11.27,330,16.1,0,1016.63,"Mostly cloudy throughout the day.",108
"242",2016-04-18 23:00:00,"Overcast","rain",14.7944444444444,14.7944444444444,0.78,6.2951,39,16.1,0,1016.26,"Mostly cloudy throughout the day.",108
"243",2016-04-19 00:00:00,"Overcast","rain",13.8444444444444,13.8444444444444,0.82,13.363,333,15.1823,0,1016.72,"Mostly cloudy throughout the day.",109
"244",2016-04-19 01:00:00,"Overcast","rain",12.5666666666667,12.5666666666667,0.86,10.6421,323,16.1,0,1016.68,"Mostly cloudy throughout the day.",109
"245",2016-04-19 02:00:00,"Overcast","rain",12.55,12.55,0.84,10.9641,2,15.8263,0,1016.79,"Mostly cloudy throughout the day.",109
"246",2016-04-19 03:00:00,"Overcast","rain",11.1666666666667,11.1666666666667,0.86,16.2771,10,14.9569,0,1016.75,"Mostly cloudy throughout the day.",109
"247",2016-04-19 04:00:00,"Mostly Cloudy","rain",9.90555555555556,7.62222222222222,0.83,16.6313,0,16.1,0,1016.73,"Mostly cloudy throughout the day.",109
"248",2016-04-19 05:00:00,"Mostly Cloudy","rain",9.97777777777778,8.2,0.85,12.6868,351,16.1,0,1018.16,"Mostly cloudy throughout the day.",109
"249",2016-04-19 06:00:00,"Mostly Cloudy","rain",11,11,0.79,23.9246,9,10.3523,0,1018.55,"Mostly cloudy throughout the day.",109
"250",2016-04-19 07:00:00,"Mostly Cloudy","rain",11.0444444444444,11.0444444444444,0.77,21.3969,0,15.8263,0,1018.71,"Mostly cloudy throughout the day.",109
"251",2016-04-19 08:00:00,"Mostly Cloudy","rain",12.1555555555556,12.1555555555556,0.67,24.3593,0,15.8263,0,1019.01,"Mostly cloudy throughout the day.",109
"252",2016-04-19 09:00:00,"Mostly Cloudy","rain",12.7666666666667,12.7666666666667,0.65,25.7117,8,15.3111,0,1018.88,"Mostly cloudy throughout the day.",109
"253",2016-04-19 10:00:00,"Mostly Cloudy","rain",13.8,13.8,0.59,23.1679,1,15.8263,0,1018.69,"Mostly cloudy throughout the day.",109
"254",2016-04-19 11:00:00,"Overcast","rain",12.7611111111111,12.7611111111111,0.64,15.6975,350,15.8263,0,1018.58,"Mostly cloudy throughout the day.",109
"255",2016-04-19 12:00:00,"Overcast","rain",12.9111111111111,12.9111111111111,0.67,15.9229,345,15.3111,0,1018.29,"Mostly cloudy throughout the day.",109
"256",2016-04-19 13:00:00,"Overcast","rain",13.8722222222222,13.8722222222222,0.6,16.7923,341,15.8263,0,1017.95,"Mostly cloudy throughout the day.",109
"257",2016-04-19 14:00:00,"Mostly Cloudy","rain",13.9388888888889,13.9388888888889,0.64,20.7851,340,15.8263,0,1017.14,"Mostly cloudy throughout the day.",109
"258",2016-04-19 15:00:00,"Mostly Cloudy","rain",13.9222222222222,13.9222222222222,0.63,14.2807,351,15.5526,0,1016.36,"Mostly cloudy throughout the day.",109
"259",2016-04-19 16:00:00,"Overcast","rain",13.8,13.8,0.6,13.4757,308,10.2557,0,1016.48,"Mostly cloudy throughout the day.",109
"260",2016-04-19 17:00:00,"Overcast","rain",12.2277777777778,12.2277777777778,0.8,19.642,329,10.2557,0,1016.57,"Mostly cloudy throughout the day.",109
"261",2016-04-19 18:00:00,"Overcast","rain",11.1777777777778,11.1777777777778,0.85,21.5579,332,10.5777,0,1016.2,"Mostly cloudy throughout the day.",109
"262",2016-04-19 19:00:00,"Mostly Cloudy","rain",11.2055555555556,11.2055555555556,0.9,14.8442,330,10.2557,0,1016.7,"Mostly cloudy throughout the day.",109
"263",2016-04-19 20:00:00,"Mostly Cloudy","rain",11.6444444444444,11.6444444444444,0.81,14.6993,320,15.134,0,1017.28,"Mostly cloudy throughout the day.",109
"264",2016-04-19 21:00:00,"Mostly Cloudy","rain",11.45,11.45,0.67,16.4381,313,14.3934,0,1017.96,"Mostly cloudy throughout the day.",109
"265",2016-04-01 22:00:00,"Partly Cloudy","rain",8.97777777777778,5.65555555555556,0.58,24.8262,30,16.1,0,1019.98,"Partly cloudy until night.",91
"266",2016-04-01 23:00:00,"Partly Cloudy","rain",8.37777777777778,4.93333333333333,0.57,24.2788,20,16.1,0,1021.27,"Partly cloudy until night.",91
"267",2016-04-02 00:00:00,"Mostly Cloudy","rain",7.78333333333333,4.28333333333333,0.59,23.1196,29,15.1823,0,1021.99,"Partly cloudy until night.",92
"268",2016-04-02 01:00:00,"Mostly Cloudy","rain",7.68333333333333,4,0.59,24.7779,21,16.1,0,1022.67,"Partly cloudy until night.",92
"269",2016-04-02 02:00:00,"Mostly Cloudy","rain",6.61666666666666,2.33888888888889,0.63,28.0301,30,16.1,0,1022.92,"Partly cloudy until night.",92
"270",2016-04-02 03:00:00,"Partly Cloudy","rain",6.05555555555555,2.87777777777778,0.65,16.3254,19,15.1823,0,1023.86,"Partly cloudy until night.",92
"271",2016-04-02 04:00:00,"Partly Cloudy","rain",6.06666666666667,3.06111111111111,0.7,15.1179,11,10.2557,0,1024.49,"Partly cloudy until night.",92
"272",2016-04-02 05:00:00,"Mostly Cloudy","rain",7.08333333333333,4.03888888888889,0.61,17.227,21,10.2557,0,1024.97,"Partly cloudy until night.",92
"273",2016-04-02 06:00:00,"Mostly Cloudy","rain",7.12777777777778,3.87222222222222,0.61,19.0624,21,10.2235,0,1025.51,"Partly cloudy until night.",92
"274",2016-04-02 07:00:00,"Mostly Cloudy","rain",7.8,4.62777777777778,0.58,19.8835,22,10.2557,0,1026.34,"Partly cloudy until night.",92
"275",2016-04-02 08:00:00,"Mostly Cloudy","rain",8.47222222222222,5.03888888888889,0.57,24.4559,32,16.1,0,1026.74,"Partly cloudy until night.",92
"276",2016-04-02 09:00:00,"Mostly Cloudy","rain",12.0722222222222,12.0722222222222,0.43,21.1554,32,10.5777,0,1026.87,"Partly cloudy until night.",92
"277",2016-04-02 10:00:00,"Partly Cloudy","rain",13.8388888888889,13.8388888888889,0.38,20.286,32,10.2557,0,1026.56,"Partly cloudy until night.",92
"278",2016-04-02 11:00:00,"Partly Cloudy","rain",14.95,14.95,0.33,21.4613,42,16.1,0,1026.07,"Partly cloudy until night.",92
"279",2016-04-02 12:00:00,"Partly Cloudy","rain",15.0444444444444,15.0444444444444,0.36,17.2109,40,16.1,0,1025.7,"Partly cloudy until night.",92
"280",2016-04-02 13:00:00,"Partly Cloudy","rain",15.0666666666667,15.0666666666667,0.27,15.4399,43,16.1,0,1025.31,"Partly cloudy until night.",92
"281",2016-04-02 14:00:00,"Partly Cloudy","rain",16.0611111111111,16.0611111111111,0.27,14.3451,32,16.1,0,1025.4,"Partly cloudy until night.",92
"282",2016-04-02 15:00:00,"Partly Cloudy","rain",15.6222222222222,15.6222222222222,0.29,15.7941,33,15.5526,0,1024.2,"Partly cloudy until night.",92
"283",2016-04-02 16:00:00,"Partly Cloudy","rain",14.95,14.95,0.3,13.6045,22,16.1,0,1023.92,"Partly cloudy until night.",92
"284",2016-04-02 17:00:00,"Partly Cloudy","rain",13.7444444444444,13.7444444444444,0.34,10.7387,33,16.1,0,1023.79,"Partly cloudy until night.",92
"285",2016-04-02 18:00:00,"Partly Cloudy","rain",10.1333333333333,10.1333333333333,0.48,8.7745,23,12.4292,0,1023.89,"Partly cloudy until night.",92
"286",2016-04-02 19:00:00,"Clear","rain",9.9,8.61111111111111,0.5,9.499,51,0,0,0,"Partly cloudy until night.",92
"287",2016-04-02 20:00:00,"Partly Cloudy","rain",8.81111111111111,7.03888888888889,0.49,11.0768,41,16.1,0,1024.9,"Partly cloudy until night.",92
"288",2016-04-02 21:00:00,"Partly Cloudy","rain",8.11666666666667,6.42777777777778,0.51,9.8371,49,15.1823,0,1023.76,"Partly cloudy until night.",92
"289",2016-04-19 22:00:00,"Partly Cloudy","rain",9.97777777777778,7.32777777777778,0.67,20.3504,321,15.1823,0,1018.24,"Partly cloudy until evening.",109
